S/N,Video URL,Video ID,image_name,Type of Food,Country ,Time Stamp (Minutes),Video Unique Count,Length of the Video
189,https://www.youtube.com/watch?v=-TrBsfXJzLg,TrBsfXJzLg,ndole-cm-189.jpg,Ndole,Cameroon,6:26,15,6:55
190,https://www.youtube.com/watch?v=-TrBsfXJzLg,TrBsfXJzLg,ndole-cm-190.jpg,Ndole,Cameroon,6:27,15,6:55
191,https://www.youtube.com/watch?v=-TrBsfXJzLg,TrBsfXJzLg,ndole-cm-191.jpg,Ndole,Cameroon,6:30,15,6:55
192,https://www.youtube.com/watch?v=-TrBsfXJzLg,TrBsfXJzLg,ndole-cm-192.jpg,Ndole,Cameroon,6:34,15,6:55
193,https://www.youtube.com/watch?v=-TrBsfXJzLg,TrBsfXJzLg,ndole-cm-193.jpg,Ndole,Cameroon,6:39,15,6:55
194,https://www.youtube.com/watch?v=-TrBsfXJzLg,TrBsfXJzLg,ndole-cm-194.jpg,Ndole,Cameroon,6:41,15,6:55
195,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-195.jpg,Ndole,Cameroon,0:01,16,5:53
196,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-196.jpg,Ndole,Cameroon,0:05,16,5:53
197,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-197.jpg,Ndole,Cameroon,0:13,16,5:53
198,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-198.jpg,Ndole,Cameroon,5:10,16,5:53
199,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-199.jpg,Ndole,Cameroon,5:11,16,5:53
200,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-200.jpg,Ndole,Cameroon,5:13,16,5:53
201,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-201.jpg,Ndole,Cameroon,5:16,16,5:53
202,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-202.jpg,Ndole,Cameroon,5:24,16,5:53
203,https://www.youtube.com/watch?v=iDhfPMqmbr0,iDhfPMqmbr0,ndole-cm-203.jpg,Ndole,Cameroon,5:40,16,5:53
204,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-204.jpg,Ndole,Cameroon,0:00,17,10:38
205,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-205.jpg,Ndole,Cameroon,0:04,17,10:38
206,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-206.jpg,Ndole,Cameroon,0:07,17,10:38
207,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-207.jpg,Ndole,Cameroon,9:14,17,10:38
208,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-208.jpg,Ndole,Cameroon,9:15,17,10:38
209,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-209.jpg,Ndole,Cameroon,10:01,17,10:38
210,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-210.jpg,Ndole,Cameroon,10:04,17,10:38
211,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-211.jpg,Ndole,Cameroon,10:05,17,10:38
212,https://www.youtube.com/watch?v=9gkCCMZL1bk,9gkCCMZL1bk,ndole-cm-212.jpg,Ndole,Cameroon,10:08,17,10:38
213,https://www.youtube.com/watch?v=zHt5u9IZOec,zHt5u9IZOec,ndole-cm-213.jpg,Ndole,Cameroon,10:57,18,12:10
214,https://www.youtube.com/watch?v=zHt5u9IZOec,zHt5u9IZOec,ndole-cm-214.jpg,Ndole,Cameroon,11:49,18,12:10
215,https://www.youtube.com/watch?v=3ST5U_gfOV0,3ST5U_gfOV0,ndole-cm-215.jpg,Ndole,Cameroon,3:21,19,4:21
216,https://www.youtube.com/watch?v=3ST5U_gfOV0,3ST5U_gfOV0,ndole-cm-216.jpg,Ndole,Cameroon,4:17,19,4:21
217,https://www.youtube.com/watch?v=3ST5U_gfOV0,3ST5U_gfOV0,ndole-cm-217.jpg,Ndole,Cameroon,4:18,19,4:21
218,https://www.youtube.com/watch?v=3ST5U_gfOV0,3ST5U_gfOV0,ndole-cm-218.jpg,Ndole,Cameroon,4:19,19,4:21
219,https://www.youtube.com/watch?v=3ST5U_gfOV0,3ST5U_gfOV0,ndole-cm-219.jpg,Ndole,Cameroon,4:21,19,4:21
220,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-220.jpg,Ndole,Cameroon,0:01,20,7:10
221,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-221.jpg,Ndole,Cameroon,6:15,20,7:10
222,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-222.jpg,Ndole,Cameroon,6:24,20,7:10
223,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-223.jpg,Ndole,Cameroon,6:26,20,7:10
224,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-224.jpg,Ndole,Cameroon,6:28,20,7:10
225,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-225.jpg,Ndole,Cameroon,6:30,20,7:10
226,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-226.jpg,Ndole,Cameroon,6:49,20,7:10
227,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-227.jpg,Ndole,Cameroon,6:52,20,7:10
228,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-228.jpg,Ndole,Cameroon,6:55,20,7:10
229,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-229.jpg,Ndole,Cameroon,7:05,20,7:10
230,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-230.jpg,Ndole,Cameroon,7:06,20,7:10
231,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-231.jpg,Ndole,Cameroon,7:07,20,7:10
232,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-232.jpg,Ndole,Cameroon,7:08,20,7:10
233,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-233.jpg,Ndole,Cameroon,7:09,20,7:10
234,https://www.youtube.com/watch?v=HzNA9l7dtyU,HzNA9l7dtyU,ndole-cm-234.jpg,Ndole,Cameroon,7:10,20,7:10
235,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-235.jpg,Ndole,Cameroon,0:11,21,5:21
236,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-236.jpg,Ndole,Cameroon,0:12,21,5:21
237,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-237.jpg,Ndole,Cameroon,0:13,21,5:21
238,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-238.jpg,Ndole,Cameroon,0:16,21,5:21
239,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-239.jpg,Ndole,Cameroon,4:17,21,5:21
240,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-240.jpg,Ndole,Cameroon,4:26,21,5:21
241,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-241jpg,Ndole,Cameroon,4:34,21,5:21
242,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-242.jpg,Ndole,Cameroon,4:51,21,5:21
243,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-243.jpg,Ndole,Cameroon,4:52,21,5:21
244,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-244.jpg,Ndole,Cameroon,4:56,21,5:21
245,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-245.jpg,Ndole,Cameroon,4:58,21,5:21
246,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-246.jpg,Ndole,Cameroon,4:59,21,5:21
247,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-247.jpg,Ndole,Cameroon,5:00,21,5:21
248,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-248.jpg,Ndole,Cameroon,5:02,21,5:21
249,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-249.jpg,Ndole,Cameroon,5:04,21,5:21
250,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-250.jpg,Ndole,Cameroon,5:05,21,5:21
251,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-251.jpg,Ndole,Cameroon,5:07,21,5:21
252,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-252.jpg,Ndole,Cameroon,5:08,21,5:21
253,https://www.youtube.com/watch?v=lKXBc3e5o4o,lKXBc3e5o4o,ndole-cm-253.jpg,Ndole,Cameroon,5:09,21,5:21
254,https://www.youtube.com/watch?v=cAprwO6mSmU,cAprwO6mSmU,ndole-cm-254.jpg,Ndole,Cameroon,5:12,22,5:43
255,https://www.youtube.com/watch?v=cAprwO6mSmU,cAprwO6mSmU,ndole-cm-255.jpg,Ndole,Cameroon,5:16,22,5:43
256,https://www.youtube.com/watch?v=cAprwO6mSmU,cAprwO6mSmU,ndole-cm-256.jpg,Ndole,Cameroon,5:23,22,5:43
257,https://www.youtube.com/watch?v=cAprwO6mSmU,cAprwO6mSmU,ndole-cm-257.jpg,Ndole,Cameroon,5:36,22,5:43
258,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-258.jpg,Ndole,Cameroon,0:06,23,6:20
259,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-259.jpg,Ndole,Cameroon,5:45,23,6:20
260,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-260.jpg,Ndole,Cameroon,5:51,23,6:20
261,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-261.jpg,Ndole,Cameroon,5:53,23,6:20
262,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-262.jpg,Ndole,Cameroon,5:54,23,6:20
263,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-263.jpg,Ndole,Cameroon,5:56,23,6:20
264,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-264.jpg,Ndole,Cameroon,5:57,23,6:20
265,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-265.jpg,Ndole,Cameroon,5:59,23,6:20
266,https://www.youtube.com/watch?v=6MGdtuAaw1E,6MGdtuAaw1E,ndole-cm-266.jpg,Ndole,Cameroon,6:08,23,6:20
267,https://www.youtube.com/watch?v=8-I0mO1cikE,8-I0mO1cikE,ndole-cm-267.jpg,Ndole,Cameroon,0:00,24,14:46
268,https://www.youtube.com/watch?v=8-I0mO1cikE,8-I0mO1cikE,ndole-cm-268.jpg,Ndole,Cameroon,0:02,24,14:46
269,https://www.youtube.com/watch?v=8-I0mO1cikE,8-I0mO1cikE,ndole-cm-269.jpg,Ndole,Cameroon,0:10,24,14:46
270,https://www.youtube.com/watch?v=8-I0mO1cikE,8-I0mO1cikE,ndole-cm-270.jpg,Ndole,Cameroon,0:17,24,14:46
271,https://www.youtube.com/watch?v=F96TAhp4EGY,F96TAhp4EGY,ndole-cm-271.jpg,Ndole,Cameroon,4:59,25,6:30
272,https://www.youtube.com/watch?v=F96TAhp4EGY,F96TAhp4EGY,ndole-cm-272.jpg,Ndole,Cameroon,6:10,25,6:30
273,https://www.youtube.com/watch?v=F96TAhp4EGY,F96TAhp4EGY,ndole-cm-273.jpg,Ndole,Cameroon,6:12,25,6:30
274,https://www.youtube.com/watch?v=F96TAhp4EGY,F96TAhp4EGY,ndole-cm-274.jpg,Ndole,Cameroon,6:24,25,6:30
275,https://www.youtube.com/watch?v=F96TAhp4EGY,F96TAhp4EGY,ndole-cm-275.jpg,Ndole,Cameroon,6:26,25,6:30
276,https://www.youtube.com/watch?v=F96TAhp4EGY,F96TAhp4EGY,ndole-cm-276.jpg,Ndole,Cameroon,6:28,25,6:30
277,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-277.jpg,Ndole,Cameroon,0:00,26,14:06
278,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-278.jpg,Ndole,Cameroon,0:04,26,14:06
279,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-279.jpg,Ndole,Cameroon,0:07,26,14:06
280,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-280.jpg,Ndole,Cameroon,0:13,26,14:06
281,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-281.jpg,Ndole,Cameroon,12:04,26,14:06
282,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-282.jpg,Ndole,Cameroon,13:08,26,14:06
283,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-283.jpg,Ndole,Cameroon,13:16,26,14:06
284,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-284.jpg,Ndole,Cameroon,13:22,26,14:06
285,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-285.jpg,Ndole,Cameroon,13:46,26,14:06
286,https://www.youtube.com/watch?v=1pHTdx7Elh8,1pHTdx7Elh8,ndole-cm-286.jpg,Ndole,Cameroon,13:58,26,14:06
287,https://www.youtube.com/watch?v=Lvp-rD8g7mg,Lvp-rD8g7mg,ndole-cm-287.jpg,Ndole,Cameroon,0:00,27,3:33
288,https://www.youtube.com/watch?v=Lvp-rD8g7mg,Lvp-rD8g7mg,ndole-cm-288.jpg,Ndole,Cameroon,2:58,27,3:33
289,https://www.youtube.com/watch?v=Lvp-rD8g7mg,Lvp-rD8g7mg,ndole-cm-289.jpg,Ndole,Cameroon,3:00,27,3:33
290,https://www.youtube.com/watch?v=Lvp-rD8g7mg,Lvp-rD8g7mg,ndole-cm-290.jpg,Ndole,Cameroon,3:03,27,3:33
291,https://www.youtube.com/watch?v=Lvp-rD8g7mg,Lvp-rD8g7mg,ndole-cm-291.jpg,Ndole,Cameroon,3:07,27,3:33
292,https://www.youtube.com/watch?v=Lvp-rD8g7mg,Lvp-rD8g7mg,ndole-cm-292.jpg,Ndole,Cameroon,3:09,27,3:33
293,https://www.youtube.com/watch?v=Lvp-rD8g7mg,Lvp-rD8g7mg,ndole-cm-293.jpg,Ndole,Cameroon,3:11,27,3:33
294,https://www.youtube.com/watch?v=Lvp-rD8g7mg,Lvp-rD8g7mg,ndole-cm-294.jpg,Ndole,Cameroon,3:16,27,3:33
295,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-295.jpg,Ndole,Cameroon,7:02,28,8:39
296,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-296.jpg,Ndole,Cameroon,7:36,28,8:39
297,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-297.jpg,Ndole,Cameroon,7:41,28,8:39
298,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-298.jpg,Ndole,Cameroon,7:42,28,8:39
299,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-299.jpg,Ndole,Cameroon,7:48,28,8:39
300,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-300.jpg,Ndole,Cameroon,8:13,28,8:39
301,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-301.jpg,Ndole,Cameroon,8:14,28,8:39
302,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-302.jpg,Ndole,Cameroon,8:15,28,8:39
303,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-303.jpg,Ndole,Cameroon,8:18,28,8:39
304,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-304.jpg,Ndole,Cameroon,8:21,28,8:39
305,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-305.jpg,Ndole,Cameroon,8:28,28,8:39
306,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-306.jpg,Ndole,Cameroon,8:31,28,8:39
307,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-307.jpg,Ndole,Cameroon,8:32,28,8:39
308,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-308.jpg,Ndole,Cameroon,8:33,28,8:39
309,https://www.youtube.com/watch?v=ChApDJStap0,ChApDJStap0,ndole-cm-309.jpg,Ndole,Cameroon,8:36,28,8:39
310,https://www.youtube.com/watch?v=LLBOY1bfLkA,LLBOY1bfLkA,ndole-cm-310.jpg,Ndole,Cameroon,0:00,29,2:15
311,https://www.youtube.com/watch?v=LLBOY1bfLkA,LLBOY1bfLkA,ndole-cm-311.jpg,Ndole,Cameroon,0:02,29,2:15
312,https://www.youtube.com/watch?v=LLBOY1bfLkA,LLBOY1bfLkA,ndole-cm-312.jpg,Ndole,Cameroon,1:44,29,2:15
313,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-313.jpg,Ndole,Cameroon,10:55,30,12:22
314,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-314.jpg,Ndole,Cameroon,11:01,30,12:22
315,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-315.jpg,Ndole,Cameroon,11:04,30,12:22
316,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-316.jpg,Ndole,Cameroon,11:11,30,12:22
317,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-317.jpg,Ndole,Cameroon,11:12,30,12:22
318,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-318.jpg,Ndole,Cameroon,11:18,30,12:22
319,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-319.jpg,Ndole,Cameroon,11:27,30,12:22
320,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-320.jpg,Ndole,Cameroon,11:28,30,12:22
321,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-321.jpg,Ndole,Cameroon,11:31,30,12:22
322,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-322.jpg,Ndole,Cameroon,11:38,30,12:22
323,https://www.youtube.com/watch?v=cMfP5ftzRwA,cMfP5ftzRwA,ndole-cm-323.jpg,Ndole,Cameroon,11:51,30,12:22
324,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-324.jpg,Ndole,Cameroon,18:29,31,20:35
325,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-325.jpg,Ndole,Cameroon,19:15,31,20:35
326,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-326.jpg,Ndole,Cameroon,19:18,31,20:35
327,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-327.jpg,Ndole,Cameroon,19:21,31,20:35
328,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-328.jpg,Ndole,Cameroon,19:27,31,20:35
329,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-329.jpg,Ndole,Cameroon,19:31,31,20:35
330,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-330.jpg,Ndole,Cameroon,19:39,31,20:35
331,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-331.jpg,Ndole,Cameroon,19:46,31,20:35
332,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-332.jpg,Ndole,Cameroon,19:54,31,20:35
333,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-333.jpg,Ndole,Cameroon,20:02,31,20:35
334,https://www.youtube.com/watch?v=mIO_09iy7To,mIO_09iy7To,ndole-cm-334.jpg,Ndole,Cameroon,20:09,31,20:35
335,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-335.jpg,Ndole,Cameroon,0:00,32,7:53
336,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-336.jpg,Ndole,Cameroon,0:02,32,7:53
337,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-337.jpg,Ndole,Cameroon,4:05,32,7:53
338,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-338.jpg,Ndole,Cameroon,4:14,32,7:53
339,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-339.jpg,Ndole,Cameroon,4:18,32,7:53
340,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-340.jpg,Ndole,Cameroon,4:50,32,7:53
341,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-341.jpg,Ndole,Cameroon,4:58,32,7:53
342,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-342.jpg,Ndole,Cameroon,5:00,32,7:53
343,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-343.jpg,Ndole,Cameroon,5:19,32,7:53
344,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-344.jpg,Ndole,Cameroon,5:24,32,7:53
345,https://www.youtube.com/watch?v=0ik--yM-yPk,0ik--yM-yPk,ndole-cm-345.jpg,Ndole,Cameroon,5:39,32,7:53
346,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-346.jpg,Ndole,Cameroon,2:52,33,4:01
347,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-347.jpg,Ndole,Cameroon,2:56,33,4:01
348,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-348.jpg,Ndole,Cameroon,2:58,33,4:01
349,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-349.jpg,Ndole,Cameroon,3:03,33,4:01
350,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-350.jpg,Ndole,Cameroon,3:06,33,4:01
351,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-351.jpg,Ndole,Cameroon,3:10,33,4:01
352,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-352.jpg,Ndole,Cameroon,3:22,33,4:01
353,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-353.jpg,Ndole,Cameroon,3:25,33,4:01
354,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-354.jpg,Ndole,Cameroon,3:25,33,4:01
355,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-355.jpg,Ndole,Cameroon,3:29,33,4:01
356,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-356.jpg,Ndole,Cameroon,3:29,33,4:01
357,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-357.jpg,Ndole,Cameroon,3:36,33,4:01
358,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-358.jpg,Ndole,Cameroon,3:47,33,4:01
359,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-359.jpg,Ndole,Cameroon,3:49,33,4:01
360,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-360.jpg,Ndole,Cameroon,3:52,33,4:01
361,https://www.youtube.com/watch?v=mVi2ju6GX0w,mVi2ju6GX0w,ndole-cm-361.jpg,Ndole,Cameroon,3:56,33,4:01
362,https://www.youtube.com/watch?v=rsxcwMVIAts,rsxcwMVIAts,ndole-cm-362.jpg,Ndole,Cameroon,0:00,34,0:21
363,https://www.youtube.com/watch?v=rsxcwMVIAts,rsxcwMVIAts,ndole-cm-363.jpg,Ndole,Cameroon,0:00,34,0:21
364,https://www.youtube.com/watch?v=rsxcwMVIAts,rsxcwMVIAts,ndole-cm-364.jpg,Ndole,Cameroon,0:08,34,0:21
365,https://www.youtube.com/watch?v=rsxcwMVIAts,rsxcwMVIAts,ndole-cm-365.jpg,Ndole,Cameroon,0:11,34,0:21
366,https://www.youtube.com/watch?v=XGhUDBtrBSc,XGhUDBtrBSc,ndole-cm-366.jpg,Ndole,Cameroon,0:04,35,7:49
367,https://www.youtube.com/watch?v=XGhUDBtrBSc,XGhUDBtrBSc,ndole-cm-367.jpg,Ndole,Cameroon,0:09,35,7:49
368,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-368.jpg,Ndole,Cameroon,0:00,36,13:23
369,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-369.jpg,Ndole,Cameroon,10:49,36,13:23
370,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-370.jpg,Ndole,Cameroon,10:50,36,13:23
371,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-371.jpg,Ndole,Cameroon,10:52,36,13:23
372,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-372.jpg,Ndole,Cameroon,11:22,36,13:23
373,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-373.jpg,Ndole,Cameroon,11:23,36,13:23
374,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-374.jpg,Ndole,Cameroon,11:24,36,13:23
375,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-375.jpg,Ndole,Cameroon,11:23,36,13:23
376,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-376.jpg,Ndole,Cameroon,11:24,36,13:23
