S/N,Video URL,Video ID,image_name,Type of Food,Country ,Time Stamp (Minutes),Video Unique Count,Length of the Video
191,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-191.jpg,Eru,Cameroon,0:07,9,9:32
192,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-192.jpg,Eru,Cameroon,0:08,9,9:32
193,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-193.jpg,Eru,Cameroon,0:10,9,9:32
194,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-194.jpg,Eru,Cameroon,0:11,9,9:32
195,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-195.jpg,Eru,Cameroon,7:35,9,9:32
196,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-196.jpg,Eru,Cameroon,8:55,9,9:32
197,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-197.jpg,Eru,Cameroon,8:58,9,9:32
198,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-198.jpg,Eru,Cameroon,9:01,9,9:32
199,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-199.jpg,Eru,Cameroon,9:04,9,9:32
200,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-200.jpg,Eru,Cameroon,9:05,9,9:32
201,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-201.jpg,Eru,Cameroon,9:07,9,9:32
202,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-202.jpg,Eru,Cameroon,9:09,9,9:32
203,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-203.jpg,Eru,Cameroon,9:10,9,9:32
204,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-204.jpg,Eru,Cameroon,9:13,9,9:32
205,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-205.jpg,Eru,Cameroon,9:14,9,9:32
206,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-206.jpg,Eru,Cameroon,9:20,9,9:32
207,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-207.jpg,Eru,Cameroon,9:23,9,9:32
208,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-208.jpg,Eru,Cameroon,9:25,9,9:32
209,https://www.youtube.com/watch?v=lXfPts90ai0,lXfPts90ai0,eru-cm-209.jpg,Eru,Cameroon,9:29,9,9:32
210,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-210.jpg,Eru,Cameroon,0:00,10,7:22
211,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-211.jpg,Eru,Cameroon,4:56,10,7:22
212,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-212.jpg,Eru,Cameroon,4:59,10,7:22
213,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-213.jpg,Eru,Cameroon,5:04,10,7:22
214,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-214.jpg,Eru,Cameroon,5:09,10,7:22
215,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-215.jpg,Eru,Cameroon,5:11,10,7:22
216,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-216.jpg,Eru,Cameroon,5:13,10,7:22
217,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-217.jpg,Eru,Cameroon,5:15,10,7:22
218,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-218.jpg,Eru,Cameroon,5:18,10,7:22
219,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-219.jpg,Eru,Cameroon,5:46,10,7:22
220,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-220.jpg,Eru,Cameroon,5:51,10,7:22
221,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-221.jpg,Eru,Cameroon,5:55,10,7:22
222,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-222.jpg,Eru,Cameroon,5:59,10,7:22
223,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-223.jpg,Eru,Cameroon,6:05,10,7:22
224,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-224.jpg,Eru,Cameroon,6:06,10,7:22
225,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-225.jpg,Eru,Cameroon,6:08,10,7:22
226,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-226.jpg,Eru,Cameroon,6:10,10,7:22
227,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-227.jpg,Eru,Cameroon,6:13,10,7:22
228,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-228.jpg,Eru,Cameroon,6:25,10,7:22
229,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-229.jpg,Eru,Cameroon,6:26,10,7:22
230,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-230.jpg,Eru,Cameroon,7:08,10,7:22
231,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-231.jpg,Eru,Cameroon,7:09,10,7:22
232,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-232.jpg,Eru,Cameroon,7:10,10,7:22
233,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-233.jpg,Eru,Cameroon,7:12,10,7:22
234,https://www.youtube.com/watch?v=mm7EBQnlK4s,mm7EBQnlK4s,eru-cm-234.jpg,Eru,Cameroon,7:15,10,7:22
235,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-235.jpg,Eru,Cameroon,0:23,11,12:54
236,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-236.jpg,Eru,Cameroon,0:30,11,12:54
237,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-237.jpg,Eru,Cameroon,0:33,11,12:54
238,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-238.jpg,Eru,Cameroon,0:34,11,12:54
239,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-239.jpg,Eru,Cameroon,0:40,11,12:54
240,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-240.jpg,Eru,Cameroon,0:43,11,12:54
241,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-241.jpg,Eru,Cameroon,0:46,11,12:54
242,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-242.jpg,Eru,Cameroon,0:49,11,12:54
243,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-243.jpg,Eru,Cameroon,10:04,11,12:54
244,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-244.jpg,Eru,Cameroon,10:08,11,12:54
245,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-245.jpg,Eru,Cameroon,10:10,11,12:54
246,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-246.jpg,Eru,Cameroon,10:59,11,12:54
247,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-247.jpg,Eru,Cameroon,11:06,11,12:54
248,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-248.jpg,Eru,Cameroon,11:36,11,12:54
249,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-249.jpg,Eru,Cameroon,12:07,11,12:54
250,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-250.jpg,Eru,Cameroon,12:14,11,12:54
251,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-251.jpg,Eru,Cameroon,12:25,11,12:54
252,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-252.jpg,Eru,Cameroon,12:32,11,12:54
253,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-253.jpg,Eru,Cameroon,12:34,11,12:54
254,https://www.youtube.com/watch?v=M5PODA58_uM,M5PODA58_uM,eru-cm-254.jpg,Eru,Cameroon,12:38,11,12:54
255,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-255.jpg,Eru,Cameroon,0:02,12,5:39
256,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-256.jpg,Eru,Cameroon,0:05,12,5:39
257,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-257.jpg,Eru,Cameroon,4:40,12,5:39
258,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-258.jpg,Eru,Cameroon,4:43,12,5:39
259,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-259.jpg,Eru,Cameroon,4:47,12,5:39
260,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-260.jpg,Eru,Cameroon,4:54,12,5:39
261,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-261.jpg,Eru,Cameroon,4:55,12,5:39
262,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-262.jpg,Eru,Cameroon,4:56,12,5:39
263,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-263.jpg,Eru,Cameroon,4:59,12,5:39
264,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-264.jpg,Eru,Cameroon,5:02,12,5:39
265,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-265.jpg,Eru,Cameroon,5:09,12,5:39
266,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-266.jpg,Eru,Cameroon,5:10,12,5:39
267,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-267.jpg,Eru,Cameroon,5:31,12,5:39
268,https://www.youtube.com/watch?v=LUMVgmVEKxI,LUMVgmVEKxI,eru-cm-268.jpg,Eru,Cameroon,5:37,12,5:39
269,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-269.jpg,Eru,Cameroon,0:00,13,6:53
270,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-270.jpg,Eru,Cameroon,0:00,13,6:53
271,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-271.jpg,Eru,Cameroon,0:01,13,6:53
272,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-272.jpg,Eru,Cameroon,0:03,13,6:53
273,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-273.jpg,Eru,Cameroon,0:05,13,6:53
274,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-274.jpg,Eru,Cameroon,0:06,13,6:53
275,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-275.jpg,Eru,Cameroon,5:54,13,6:53
276,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-276.jpg,Eru,Cameroon,5:54,13,6:53
277,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-277.jpg,Eru,Cameroon,5:55,13,6:53
278,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-278.jpg,Eru,Cameroon,6:00,13,6:53
279,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-279.jpg,Eru,Cameroon,6:13,13,6:53
280,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-280.jpg,Eru,Cameroon,6:15,13,6:53
281,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-281.jpg,Eru,Cameroon,6:16,13,6:53
282,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-282.jpg,Eru,Cameroon,6:17,13,6:53
283,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-283.jpg,Eru,Cameroon,6:18,13,6:53
284,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-284.jpg,Eru,Cameroon,6:20,13,6:53
285,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-285.jpg,Eru,Cameroon,6:22,13,6:53
286,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-286.jpg,Eru,Cameroon,6:23,13,6:53
287,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-287.jpg,Eru,Cameroon,6:24,13,6:53
288,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-288.jpg,Eru,Cameroon,6:25,13,6:53
289,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-289.jpg,Eru,Cameroon,6:28,13,6:53
290,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-290.jpg,Eru,Cameroon,6:29,13,6:53
291,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-291.jpg,Eru,Cameroon,6:29,13,6:53
292,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-292.jpg,Eru,Cameroon,6:30,13,6:53
293,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-293.jpg,Eru,Cameroon,6:34,13,6:53
294,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-294.jpg,Eru,Cameroon,6:35,13,6:53
295,https://www.youtube.com/watch?v=G68GaCXqlK8,G68GaCXqlK8,eru-cm-295.jpg,Eru,Cameroon,6:37,13,6:53
296,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-296.jpg,Eru,Cameroon,0:15,14,6:26
297,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-297.jpg,Eru,Cameroon,0:19,14,6:26
298,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-298.jpg,Eru,Cameroon,3:22,14,6:26
299,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-299.jpg,Eru,Cameroon,3:34,14,6:26
300,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-300.jpg,Eru,Cameroon,3:35,14,6:26
301,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-301.jpg,Eru,Cameroon,3:37,14,6:26
302,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-302.jpg,Eru,Cameroon,3:40,14,6:26
303,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-303.jpg,Eru,Cameroon,5:37,14,6:26
304,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-304.jpg,Eru,Cameroon,6:15,14,6:26
305,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-305.jpg,Eru,Cameroon,6:19,14,6:26
306,https://www.youtube.com/watch?v=KAIVUI_JPZs,KAIVUI_JPZs,eru-cm-306.jpg,Eru,Cameroon,6:23,14,6:26
307,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-307.jpg,Eru,Cameroon,0:01,15,4:01
308,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-308.jpg,Eru,Cameroon,0:02,15,4:01
309,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-309.jpg,Eru,Cameroon,0:03,15,4:01
310,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-310.jpg,Eru,Cameroon,0:05,15,4:01
311,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-311.jpg,Eru,Cameroon,0:06,15,4:01
312,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-312.jpg,Eru,Cameroon,0:08,15,4:01
313,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-313.jpg,Eru,Cameroon,0:14,15,4:01
314,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-314.jpg,Eru,Cameroon,2:33,15,4:01
315,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-315.jpg,Eru,Cameroon,2:46,15,4:01
316,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-316.jpg,Eru,Cameroon,2:57,15,4:01
317,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-317.jpg,Eru,Cameroon,3:02,15,4:01
318,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-318.jpg,Eru,Cameroon,3:03,15,4:01
319,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-319.jpg,Eru,Cameroon,3:07,15,4:01
320,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-320.jpg,Eru,Cameroon,3:09,15,4:01
321,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-321.jpg,Eru,Cameroon,3:11,15,4:01
322,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-322.jpg,Eru,Cameroon,3:12,15,4:01
323,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-323.jpg,Eru,Cameroon,3:14,15,4:01
324,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-324.jpg,Eru,Cameroon,3:16,15,4:01
325,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-325.jpg,Eru,Cameroon,3:18,15,4:01
326,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-326.jpg,Eru,Cameroon,3:21,15,4:01
327,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-327.jpg,Eru,Cameroon,3:23,15,4:01
328,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-328.jpg,Eru,Cameroon,3:25,15,4:01
329,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-329.jpg,Eru,Cameroon,3:29,15,4:01
330,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-330.jpg,Eru,Cameroon,3:33,15,4:01
331,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-331.jpg,Eru,Cameroon,3:35,15,4:01
332,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-332.jpg,Eru,Cameroon,3:37,15,4:01
333,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-333.jpg,Eru,Cameroon,3:39,15,4:01
334,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-334.jpg,Eru,Cameroon,3:53,15,4:01
335,https://www.youtube.com/watch?v=WfQrv_IZu4g,WfQrv_IZu4g,eru-cm-335.jpg,Eru,Cameroon,3:54,15,4:01
336,https://www.youtube.com/watch?v=d1GjTGQAsb0,d1GjTGQAsb0,eru-cm-336.jpg,Eru,Cameroon,13:15,16,22:22
337,https://www.youtube.com/watch?v=d1GjTGQAsb0,d1GjTGQAsb0,eru-cm-337.jpg,Eru,Cameroon,13:37,16,22:22
338,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-338.jpg,Eru,Cameroon,7:17,17,8:01
339,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-339.jpg,Eru,Cameroon,7:18,17,8:01
340,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-340.jpg,Eru,Cameroon,7:20,17,8:01
341,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-341.jpg,Eru,Cameroon,7:22,17,8:01
342,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-342.jpg,Eru,Cameroon,7:24,17,8:01
343,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-343.jpg,Eru,Cameroon,7:25,17,8:01
344,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-344.jpg,Eru,Cameroon,7:27,17,8:01
345,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-345.jpg,Eru,Cameroon,7:28,17,8:01
346,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-346.jpg,Eru,Cameroon,7:29,17,8:01
347,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-347.jpg,Eru,Cameroon,7:31,17,8:01
348,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-348.jpg,Eru,Cameroon,7:33,17,8:01
349,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-349.jpg,Eru,Cameroon,7:35,17,8:01
350,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-350.jpg,Eru,Cameroon,7:37,17,8:01
351,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-351.jpg,Eru,Cameroon,7:41,17,8:01
352,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-352.jpg,Eru,Cameroon,7:41,17,8:01
353,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-353.jpg,Eru,Cameroon,7:45,17,8:01
354,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-354.jpg,Eru,Cameroon,7:47,17,8:01
355,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-355.jpg,Eru,Cameroon,7:49,17,8:01
356,https://www.youtube.com/watch?v=xRvhZJ50sCg,xRvhZJ50sCg,eru-cm-356.jpg,Eru,Cameroon,7:54,17,8:01
357,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-357.jpg,Eru,Cameroon,0:00,18,3:59
358,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-358.jpg,Eru,Cameroon,0:01,18,3:59
359,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-359.jpg,Eru,Cameroon,0:02,18,3:59
360,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-360.jpg,Eru,Cameroon,0:04,18,3:59
361,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-361.jpg,Eru,Cameroon,0:05,18,3:59
362,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-362.jpg,Eru,Cameroon,0:07,18,3:59
363,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-363.jpg,Eru,Cameroon,3:15,18,3:59
364,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-364.jpg,Eru,Cameroon,3:34,18,3:59
365,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-365.jpg,Eru,Cameroon,3:36,18,3:59
366,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-366.jpg,Eru,Cameroon,3:39,18,3:59
367,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-367.jpg,Eru,Cameroon,3:41,18,3:59
368,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-368.jpg,Eru,Cameroon,3:42,18,3:59
369,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-369.jpg,Eru,Cameroon,3:44,18,3:59
370,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-370.jpg,Eru,Cameroon,3:47,18,3:59
371,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-371.jpg,Eru,Cameroon,3:48,18,3:59
372,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-372.jpg,Eru,Cameroon,3:49,18,3:59
373,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-373.jpg,Eru,Cameroon,3:50,18,3:59
374,https://www.youtube.com/watch?v=84SD5k0KD-A,84SD5k0KD-A,eru-cm-374.jpg,Eru,Cameroon,3:58,18,3:59
375,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-375.jpg,Eru,Cameroon,0:00,19,6:20
376,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-376.jpg,Eru,Cameroon,3:51,19,6:20
377,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-377.jpg,Eru,Cameroon,3:58,19,6:20
378,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-378.jpg,Eru,Cameroon,4:01,19,6:20
379,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-379.jpg,Eru,Cameroon,4:22,19,6:20
380,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-380.jpg,Eru,Cameroon,4:23,19,6:20
381,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-381.jpg,Eru,Cameroon,4:27,19,6:20
382,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-382.jpg,Eru,Cameroon,4:29,19,6:20
383,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-383.jpg,Eru,Cameroon,4:33,19,6:20
384,https://www.youtube.com/watch?v=vZ5EQIaKmkM,vZ5EQIaKmkM,eru-cm-384.jpg,Eru,Cameroon,4:35,19,6:20
