S/N,Video URL,Video ID,image_name,Type of Food,Country ,Time Stamp (Minutes),Video Unique Count,Length of the Video
183,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-183.jpg,Jollof Rice,Nigeria,0:05,24,0:59
184,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-184.jpg,Jollof Rice,Nigeria,0:06,24,0:59
185,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-185.jpg,Jollof Rice,Nigeria,0:07,24,0:59
186,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-186.jpg,Jollof Rice,Nigeria,0:08,24,0:59
187,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-187.jpg,Jollof Rice,Nigeria,0:09,24,0:59
188,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-188.jpg,Jollof Rice,Nigeria,0:14,24,0:59
189,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-189.jpg,Jollof Rice,Nigeria,0:15,24,0:59
190,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-190.jpg,Jollof Rice,Nigeria,0:16,24,0:59
191,https://www.youtube.com/shorts/D3hly5Rm7RY,D3hly5Rm7RY,jollof_rice-191.jpg,Jollof Rice,Nigeria,0:17,24,0:59
192,https://www.youtube.com/shorts/25T4ivVliQo,25T4ivVliQo,jollof_rice-192.jpg,Jollof Rice,Nigeria,0:56,25,1:00
193,https://www.youtube.com/shorts/25T4ivVliQo,25T4ivVliQo,jollof_rice-193.jpg,Jollof Rice,Nigeria,0:55,25,1:00
194,https://www.youtube.com/shorts/25T4ivVliQo,25T4ivVliQo,jollof_rice-194.jpg,Jollof Rice,Nigeria,0:57,25,1:00
195,https://www.youtube.com/shorts/hDdoEMhwJkY,hDdoEMhwJkY,jollof_rice-195.jpg,Jollof Rice,Nigeria,0:49,26,1:00
196,https://www.youtube.com/shorts/hDdoEMhwJkY,hDdoEMhwJkY,jollof_rice-196.jpg,Jollof Rice,Nigeria,0:55,26,1:00
197,https://www.youtube.com/shorts/hDdoEMhwJkY,hDdoEMhwJkY,jollof_rice-197.jpg,Jollof Rice,Nigeria,0:59,26,1:00
198,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-198.jpg,Jollof Rice,Nigeria,0:02,27,16:52
199,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-199.jpg,Jollof Rice,Nigeria,0:03,27,16:52
200,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-200.jpg,Jollof Rice,Nigeria,0:04,27,16:52
201,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-201.jpg,Jollof Rice,Nigeria,0:12,27,16:52
202,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-202.jpg,Jollof Rice,Nigeria,15:09,27,16:52
203,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-203.jpg,Jollof Rice,Nigeria,15:17,27,16:52
204,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-204.jpg,Jollof Rice,Nigeria,15:22,27,16:52
205,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-205.jpg,Jollof Rice,Nigeria,15:24,27,16:52
206,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-206.jpg,Jollof Rice,Nigeria,15:26,27,16:52
207,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-207.jpg,Jollof Rice,Nigeria,15:28,27,16:52
208,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-208.jpg,Jollof Rice,Nigeria,15:36,27,16:52
209,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-209.jpg,Jollof Rice,Nigeria,15:37,27,16:52
210,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-210.jpg,Jollof Rice,Nigeria,15:42,27,16:52
211,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-211.jpg,Jollof Rice,Nigeria,15:43,27,16:52
212,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-212.jpg,Jollof Rice,Nigeria,15:47,27,16:52
213,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-213.jpg,Jollof Rice,Nigeria,15:47,27,16:52
214,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-214.jpg,Jollof Rice,Nigeria,15:52,27,16:52
215,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-215.jpg,Jollof Rice,Nigeria,15:56,27,16:52
216,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-216.jpg,Jollof Rice,Nigeria,15:58,27,16:52
217,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-217.jpg,Jollof Rice,Nigeria,16:00,27,16:52
218,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-218.jpg,Jollof Rice,Nigeria,16:10,27,16:52
219,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-219.jpg,Jollof Rice,Nigeria,16:11,27,16:52
220,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-220.jpg,Jollof Rice,Nigeria,16:13,27,16:52
221,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-221.jpg,Jollof Rice,Nigeria,16:14,27,16:52
222,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-222.jpg,Jollof Rice,Nigeria,16:15,27,16:52
223,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-223.jpg,Jollof Rice,Nigeria,16:20,27,16:52
224,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-224.jpg,Jollof Rice,Nigeria,16:26,27,16:52
225,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-225.jpg,Jollof Rice,Nigeria,16:28,27,16:52
226,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-226.jpg,Jollof Rice,Nigeria,16:29,27,16:52
227,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-227.jpg,Jollof Rice,Nigeria,16:28,27,16:52
228,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-228.jpg,Jollof Rice,Nigeria,16:33,27,16:52
229,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-229.jpg,Jollof Rice,Nigeria,16:33,27,16:52
230,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-230.jpg,Jollof Rice,Nigeria,16:33,27,16:52
231,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-231.jpg,Jollof Rice,Nigeria,16:40,27,16:52
232,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-232.jpg,Jollof Rice,Nigeria,16:41,27,16:52
233,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-233.jpg,Jollof Rice,Nigeria,16:43,27,16:52
234,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-234.jpg,Jollof Rice,Nigeria,16:44,27,16:52
235,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-235.jpg,Jollof Rice,Nigeria,16:46,27,16:52
236,https://www.youtube.com/watch?v=gLBSHVaZQj4,gLBSHVaZQj4,jollof_rice-236.jpg,Jollof Rice,Nigeria,16:49,27,16:52
237,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-237.jpg,Jollof Rice,Nigeria,0:01,28,24.11
238,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-238.jpg,Jollof Rice,Nigeria,0:02,28,24.11
239,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-239.jpg,Jollof Rice,Nigeria,0:03,28,24.11
240,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-240.jpg,Jollof Rice,Nigeria,0:06,28,24.11
241,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-241.jpg,Jollof Rice,Nigeria,0:08,28,24.11
242,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-242.jpg,Jollof Rice,Nigeria,0:10,28,24.11
243,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-243.jpg,Jollof Rice,Nigeria,0:13,28,24.11
244,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-244.jpg,Jollof Rice,Nigeria,20:10,28,24.11
245,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-245.jpg,Jollof Rice,Nigeria,20:21,28,24.11
246,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-246.jpg,Jollof Rice,Nigeria,20:33,28,24.11
247,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-247.jpg,Jollof Rice,Nigeria,21:40,28,24.11
248,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-248.jpg,Jollof Rice,Nigeria,21:45,28,24.11
249,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-249.jpg,Jollof Rice,Nigeria,21:48,28,24.11
250,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-250.jpg,Jollof Rice,Nigeria,21:57,28,24.11
251,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-251.jpg,Jollof Rice,Nigeria,22:00,28,24.11
252,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-252.jpg,Jollof Rice,Nigeria,22:02,28,24.11
253,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-253.jpg,Jollof Rice,Nigeria,22:05,28,24.11
254,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-254.jpg,Jollof Rice,Nigeria,22:08,28,24.11
255,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-255.jpg,Jollof Rice,Nigeria,22:13,28,24.11
256,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-256.jpg,Jollof Rice,Nigeria,22:22,28,24.11
257,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-257.jpg,Jollof Rice,Nigeria,22:26,28,24.11
258,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-258.jpg,Jollof Rice,Nigeria,22:27,28,24.11
259,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-259.jpg,Jollof Rice,Nigeria,22:31,28,24.11
260,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-260.jpg,Jollof Rice,Nigeria,22:32,28,24.11
261,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-261.jpg,Jollof Rice,Nigeria,22:34,28,24.11
262,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-262.jpg,Jollof Rice,Nigeria,22:36,28,24.11
263,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-263.jpg,Jollof Rice,Nigeria,22:39,28,24.11
264,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-264.jpg,Jollof Rice,Nigeria,22:44,28,24.11
265,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-265.jpg,Jollof Rice,Nigeria,22:47,28,24.11
266,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-266.jpg,Jollof Rice,Nigeria,22:52,28,24.11
267,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-267.jpg,Jollof Rice,Nigeria,22:56,28,24.11
268,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-268.jpg,Jollof Rice,Nigeria,22:57,28,24.11
269,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-269.jpg,Jollof Rice,Nigeria,23:20,28,24.11
270,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-270.jpg,Jollof Rice,Nigeria,23:23,28,24.11
271,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-271.jpg,Jollof Rice,Nigeria,23:25,28,24.11
272,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-272.jpg,Jollof Rice,Nigeria,23:30,28,24.11
273,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-273.jpg,Jollof Rice,Nigeria,23:34,28,24.11
274,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-274.jpg,Jollof Rice,Nigeria,23:37,28,24.11
275,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-275.jpg,Jollof Rice,Nigeria,23:39,28,24.11
276,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-276.jpg,Jollof Rice,Nigeria,23:40,28,24.11
277,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-277.jpg,Jollof Rice,Nigeria,23:41,28,24.11
278,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-278.jpg,Jollof Rice,Nigeria,23:43,28,24.11
279,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-279.jpg,Jollof Rice,Nigeria,23:44,28,24.11
280,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-280.jpg,Jollof Rice,Nigeria,23:47,28,24.11
281,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-281.jpg,Jollof Rice,Nigeria,23:49,28,24.11
282,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-282.jpg,Jollof Rice,Nigeria,23:55,28,24.11
283,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-283.jpg,Jollof Rice,Nigeria,24.00,28,24.11
284,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-284.jpg,Jollof Rice,Nigeria,24.04,28,24.11
285,https://www.youtube.com/watch?v=HwnXF_EpON4,HwnXF_EpON4,jollof_rice-285.jpg,Jollof Rice,Nigeria,24.07,28,24.11
286,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-286.jpg,Jollof Rice,Nigeria,0:01,29,6:20
287,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-287.jpg,Jollof Rice,Nigeria,0:02,28,6:20
288,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-288.jpg,Jollof Rice,Nigeria,0:04,28,6:20
289,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-289.jpg,Jollof Rice,Nigeria,0:04,28,6:20
290,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-290.jpg,Jollof Rice,Nigeria,0:09,28,6:20
291,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-291.jpg,Jollof Rice,Nigeria,0:10,28,6:20
292,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-292.jpg,Jollof Rice,Nigeria,0:10,28,6:20
293,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-293.jpg,Jollof Rice,Nigeria,0:14,28,6:20
294,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-294.jpg,Jollof Rice,Nigeria,0:17,28,6:20
295,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-295.jpg,Jollof Rice,Nigeria,0:20,28,6:20
296,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-296.jpg,Jollof Rice,Nigeria,0:29,28,6:20
297,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-297.jpg,Jollof Rice,Nigeria,0:32,28,6:20
298,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-298.jpg,Jollof Rice,Nigeria,0:33,28,6:20
299,https://www.youtube.com/watch?v=Sdbc-hTtqtQ,Sdbc-hTtqtQ,jollof_rice-299.jpg,Jollof Rice,Nigeria,5:43,28,6:20
300,https://www.youtube.com/watch?v=QISg_v_5IPw,QISg_v_5IPw,jollof_rice-300.jpg,Jollof Rice,Nigeria,0:00,29,3:09
301,https://www.youtube.com/watch?v=QISg_v_5IPw,QISg_v_5IPw,jollof_rice-301.jpg,Jollof Rice,Nigeria,0:09,29,3:09
302,https://www.youtube.com/watch?v=QISg_v_5IPw,QISg_v_5IPw,jollof_rice-302.jpg,Jollof Rice,Nigeria,0:10,29,3:09
303,https://www.youtube.com/watch?v=QISg_v_5IPw,QISg_v_5IPw,jollof_rice-303.jpg,Jollof Rice,Nigeria,2:49,29,3:09
304,https://www.youtube.com/watch?v=QISg_v_5IPw,QISg_v_5IPw,jollof_rice-304.jpg,Jollof Rice,Nigeria,3:06,29,3:09
305,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-305.jpg,Jollof Rice,Nigeria,0:14,30,9:54
306,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-306.jpg,Jollof Rice,Nigeria,0:20,30,9:54
307,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-307.jpg,Jollof Rice,Nigeria,0:23,30,9:54
308,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-308.jpg,Jollof Rice,Nigeria,0:30,30,9:54
309,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-309.jpg,Jollof Rice,Nigeria,0:34,30,9:54
310,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-310.jpg,Jollof Rice,Nigeria,8:59,30,9:54
311,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-311.jpg,Jollof Rice,Nigeria,9:03,30,9:54
312,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-312.jpg,Jollof Rice,Nigeria,9:04,30,9:54
313,https://www.youtube.com/watch?v=Ul5WBj1m_Xg,Ul5WBj1m_Xg,jollof_rice-313.jpg,Jollof Rice,Nigeria,9:25,30,9:54
314,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-314.jpg,Jollof Rice,Nigeria,16:59,31,18:30
315,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-315.jpg,Jollof Rice,Nigeria,17:09,31,18:30
316,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-316.jpg,Jollof Rice,Nigeria,17:10,31,18:30
317,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-317.jpg,Jollof Rice,Nigeria,17:27,31,18:30
318,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-318.jpg,Jollof Rice,Nigeria,17:28,31,18:30
319,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-319.jpg,Jollof Rice,Nigeria,17:50,31,18:30
320,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-320.jpg,Jollof Rice,Nigeria,17:54,31,18:30
321,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-321.jpg,Jollof Rice,Nigeria,17:58,31,18:30
322,https://www.youtube.com/watch?v=SYTvrZvTUOM,SYTvrZvTUOM,jollof_rice-322.jpg,Jollof Rice,Nigeria,18:02,31,18:30
323,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-323.jpg,Jollof Rice,Nigeria,0:00,32,14:10
324,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-324.jpg,Jollof Rice,Nigeria,0:02,32,14:10
325,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-325.jpg,Jollof Rice,Nigeria,0:05,32,14:10
326,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-326.jpg,Jollof Rice,Nigeria,0:09,32,14:10
327,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-327.jpg,Jollof Rice,Nigeria,0:11,32,14:10
328,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-328.jpg,Jollof Rice,Nigeria,0:13,32,14:10
329,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-329.jpg,Jollof Rice,Nigeria,12:31,32,14:10
330,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-330.jpg,Jollof Rice,Nigeria,12:34,32,14:10
331,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-331.jpg,Jollof Rice,Nigeria,13:11,32,14:10
332,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-332.jpg,Jollof Rice,Nigeria,13:13,32,14:10
333,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-333.jpg,Jollof Rice,Nigeria,13:16,32,14:10
334,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-334.jpg,Jollof Rice,Nigeria,13:18,32,14:10
335,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-335.jpg,Jollof Rice,Nigeria,13:21,32,14:10
336,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-336.jpg,Jollof Rice,Nigeria,13:27,32,14:10
337,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-337.jpg,Jollof Rice,Nigeria,13:30,32,14:10
338,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-338.jpg,Jollof Rice,Nigeria,13:39,32,14:10
339,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-339.jpg,Jollof Rice,Nigeria,13:43,32,14:10
340,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-340.jpg,Jollof Rice,Nigeria,13:46,32,14:10
341,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-341.jpg,Jollof Rice,Nigeria,13:49,32,14:10
342,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-342.jpg,Jollof Rice,Nigeria,13:51,32,14:10
343,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-343.jpg,Jollof Rice,Nigeria,13:54,32,14:10
344,https://www.youtube.com/watch?v=e6y_pw1ER54,e6y_pw1ER54,jollof_rice-344.jpg,Jollof Rice,Nigeria,14:02,32,14:10
345,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-345.jpg,Jollof Rice,Nigeria,0:01,33,13:02
346,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-346.jpg,Jollof Rice,Nigeria,0:01,33,13:02
347,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-347.jpg,Jollof Rice,Nigeria,0:07,33,13:02
348,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-348.jpg,Jollof Rice,Nigeria,0:10,33,13:02
349,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-349.jpg,Jollof Rice,Nigeria,0:12,33,13:02
350,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-350.jpg,Jollof Rice,Nigeria,0:14,33,13:02
351,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-351.jpg,Jollof Rice,Nigeria,0:15,33,13:02
352,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-352.jpg,Jollof Rice,Nigeria,0:17,33,13:02
353,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-353.jpg,Jollof Rice,Nigeria,12:30,33,13:02
354,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-354.jpg,Jollof Rice,Nigeria,12:35,33,13:02
355,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-355.jpg,Jollof Rice,Nigeria,12:38,33,13:02
356,https://www.youtube.com/watch?v=q_ru1u63owU,q_ru1u63owU,jollof_rice-356.jpg,Jollof Rice,Nigeria,12:48,33,13:02
357,https://www.youtube.com/watch?v=LQWq1NNrwYA,LQWq1NNrwYA,jollof_rice-357.jpg,Jollof Rice,Nigeria,0:13,34,10:21
358,https://www.youtube.com/watch?v=LQWq1NNrwYA,LQWq1NNrwYA,jollof_rice-358.jpg,Jollof Rice,Nigeria,0:20,34,10:21
359,https://www.youtube.com/watch?v=LQWq1NNrwYA,LQWq1NNrwYA,jollof_rice-359.jpg,Jollof Rice,Nigeria,0:21,34,10:21
360,https://www.youtube.com/watch?v=LQWq1NNrwYA,LQWq1NNrwYA,jollof_rice-360.jpg,Jollof Rice,Nigeria,0:22,34,10:21
361,https://www.youtube.com/watch?v=LQWq1NNrwYA,LQWq1NNrwYA,jollof_rice-361.jpg,Jollof Rice,Nigeria,9:03,34,10:21
362,https://www.youtube.com/watch?v=LQWq1NNrwYA,LQWq1NNrwYA,jollof_rice-362.jpg,Jollof Rice,Nigeria,9:40,34,10:21
